2025$2567.3799999999997$585.1$894.5999999999999$0.0$0.0$0.0$563.4$0.0$149.68$0.0$270.59999999999997$104.0$0.0$0.0$0.0
2026$4817.3$855.8$0.0$445.3$0.0$0.0$0.0$0.0$0.0$2991.6$524.6$0.0$0.0$0.0$0.0
2027$5174.87$0.0$0.0$0.0$0.0$381.8$89.0$0.0$1516.17$3187.8999999999996$0.0$0.0$0.0$0.0$0.0
2028$8064.500000000001$75.89999999999999$2443.9$1200.0$0.0$0.0$331.29999999999995$0.0$37.0$1148.1$420.0$0.0$0.0$0.0$2408.3
2029$10067.299999999997$1066.6$7215.099999999999$0.0$0.0$0.0$0.0$0.0$0.0$866.3$0.0$0.0$0.0$0.0$919.3
2030$7639.06$0.0$0.0$0.0$0.0$0.0$0.0$0.0$3713.560000000001$2900.3$1025.2$0.0$0.0$0.0$0.0
2031$1349.5$0.0$483.2$0.0$0.0$0.0$0.0$0.0$0.0$866.3$0.0$0.0$0.0$0.0$0.0
2032$5331.1$65.5$648.0$0.0$3465.1$0.0$0.0$1142.5$10.0$0.0$0.0$0.0$0.0$0.0$0.0
2033$1960.7$0.0$0.0$0.0$0.0$0.0$0.0$0.0$37.0$1923.7$0.0$0.0$0.0$0.0$0.0
2035$9856.0$3601.4$0.0$0.0$0.0$2000.0$0.0$4254.599999999999$0.0$0.0$0.0$0.0$0.0$0.0$0.0
2036$2426.0$0.0$2426.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0
2038$1617.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0$1617.0$0.0$0.0$0.0$0.0
2040$4612.929999999999$2568.5$0.0$0.0$0.0$0.0$0.0$1039.5$0.03$1004.9$0.0$0.0$0.0$0.0$0.0
2043$1091.0$0.0$0.0$0.0$0.0$0.0$0.0$1091.0$0.0$0.0$0.0$0.0$0.0$0.0$0.0
